customer_id,activation_date,churn_date,study_end_date,last_observed_date,churn_label,customer_status,survival_time_days,survival_time_months,age,marital_status,monthly_charges,device_type,internet_service,contract_type,payment_method,tech_support,online_security,streaming_tv
CUST-00156,27/10/2025,,31/03/2026,31/03/2026,0,No,155,5.092,64,Married,22.66,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,Yes,Yes,No
CUST-00157,17/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,14,0.46,73,Married,51.91,Smartphone,Mobile Data,Month-to-month,Card,Yes,No,Not applicable
CUST-00158,19/11/2025,,31/03/2026,31/03/2026,0,No,132,4.337,74,Single,19.62,Smartphone,Mobile Data,24-month,Cash/Agent,No,Yes,No
CUST-00159,14/03/2025,,31/03/2026,31/03/2026,0,No,382,12.55,24,Single,54.23,Router/MiFi,Mobile Data,12-month,Mobile Money,Yes,Not applicable,No
CUST-00160,29/06/2025,,31/03/2026,31/03/2026,0,No,275,9.035,52,Married,50.72,Smartphone,4G/5G Fixed Wireless,12-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-00161,27/05/2025,,31/03/2026,31/03/2026,0,No,308,10.119,62,Married,59.58,Router/MiFi,4G/5G Fixed Wireless,24-month,Mobile Money,Yes,No,Not applicable
CUST-00162,17/04/2025,17/02/2026,31/03/2026,17/02/2026,1,Yes,306,10.053,62,Married,45.97,Feature Phone,Mobile Data,Month-to-month,Cash/Agent,No,No,Yes
CUST-00163,17/03/2025,,31/03/2026,31/03/2026,0,No,379,12.452,45,Divorced/Widowed,58.71,Feature Phone,4G/5G Fixed Wireless,24-month,Mobile Money,No,Not applicable,No
CUST-00164,01/09/2025,29/09/2025,31/03/2026,29/09/2025,1,Yes,28,0.92,41,Single,37.5,Smartphone,None,Month-to-month,Cash/Agent,No,No,Yes
CUST-00165,15/02/2026,,31/03/2026,31/03/2026,0,No,44,1.446,36,Married,29.73,Router/MiFi,DSL,Month-to-month,Cash/Agent,No,No,No
CUST-00166,13/05/2025,,31/03/2026,31/03/2026,0,No,322,10.579,76,Married,60.24,Router/MiFi,Fiber,Month-to-month,Cash/Agent,No,Yes,Yes
CUST-00167,07/01/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,83,2.727,45,Married,63.64,Smartphone,Fiber,24-month,Card,No,No,Not applicable
CUST-00168,16/11/2025,,31/03/2026,31/03/2026,0,No,135,4.435,26,Single,23.57,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,Yes,No,Yes
CUST-00169,07/10/2025,,31/03/2026,31/03/2026,0,No,175,5.749,39,Married,14.17,Router/MiFi,DSL,Month-to-month,Mobile Money,No,Yes,Yes
CUST-00170,21/10/2025,17/11/2025,31/03/2026,17/11/2025,1,Yes,27,0.887,75,Married,42.94,Smartphone,Mobile Data,Month-to-month,Mobile Money,No,No,Not applicable
CUST-00171,10/09/2025,,31/03/2026,31/03/2026,0,No,202,6.637,49,Divorced/Widowed,49.04,Router/MiFi,Fiber,Month-to-month,Mobile Money,Yes,No,Yes
CUST-00172,01/04/2025,,31/03/2026,31/03/2026,0,No,364,11.959,31,Married,54.45,Smartphone,4G/5G Fixed Wireless,12-month,Cash/Agent,Yes,No,No
CUST-00173,23/12/2025,,31/03/2026,31/03/2026,0,No,98,3.22,38,Married,54.45,Smartphone,Fiber,12-month,Card,Yes,Yes,Not applicable
CUST-00174,28/02/2025,,31/03/2026,31/03/2026,0,No,396,13.01,61,Single,36.92,Smartphone,DSL,24-month,Card,No,Yes,No
CUST-00175,28/04/2025,05/06/2025,31/03/2026,05/06/2025,1,Yes,38,1.248,69,Divorced/Widowed,63.16,Smartphone,Fiber,12-month,Bank Transfer,No,Yes,Yes
CUST-00176,17/01/2025,,31/03/2026,31/03/2026,0,No,438,14.39,62,Married,42.36,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Yes,Not applicable
CUST-00177,23/05/2025,,31/03/2026,31/03/2026,0,No,312,10.251,34,Married,55.6,Feature Phone,Fiber,12-month,Cash/Agent,Yes,No,Yes
CUST-00178,22/01/2026,,31/03/2026,31/03/2026,0,No,68,2.234,58,Married,57.34,Feature Phone,Mobile Data,Month-to-month,Cash/Agent,Yes,Yes,No
CUST-00179,09/09/2025,,31/03/2026,31/03/2026,0,No,203,6.669,19,Married,8,Router/MiFi,None,Month-to-month,Card,Yes,Yes,No
CUST-00180,17/09/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,195,6.407,70,Married,60.74,Smartphone,Mobile Data,12-month,Card,No,Yes,No
CUST-00181,18/07/2025,,31/03/2026,31/03/2026,0,No,256,8.411,49,Single,46.97,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,Yes,Not applicable
CUST-00182,22/05/2025,22/06/2025,31/03/2026,22/06/2025,1,Yes,31,1.018,71,Married,48.96,Smartphone,DSL,12-month,Cash/Agent,Yes,Not applicable,No
CUST-00183,21/10/2025,14/11/2025,31/03/2026,14/11/2025,1,Yes,24,0.789,53,Single,47.17,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,No,Yes,Yes
CUST-00184,26/03/2026,,31/03/2026,31/03/2026,0,No,5,0.164,39,Single,36.98,Smartphone,Mobile Data,24-month,Mobile Money,No,Not applicable,No
CUST-00185,02/08/2025,02/09/2025,31/03/2026,02/09/2025,1,Yes,31,1.018,25,Divorced/Widowed,38.42,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,Yes,No
CUST-00186,06/11/2025,,31/03/2026,31/03/2026,0,No,145,4.764,43,Married,85.6,Router/MiFi,Fiber,24-month,Cash/Agent,Yes,Yes,Not applicable
CUST-00187,18/01/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,437,14.357,48,Single,57.87,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Not applicable,Not applicable
CUST-00188,20/08/2025,24/08/2025,31/03/2026,24/08/2025,1,Yes,4,0.131,23,Single,20.96,Smartphone,Mobile Data,12-month,Cash/Agent,No,No,Yes
CUST-00189,10/03/2025,,31/03/2026,31/03/2026,0,No,386,12.682,22,Single,81.69,Router/MiFi,Fiber,12-month,Mobile Money,No,Yes,Not applicable
CUST-00190,28/07/2025,16/11/2025,31/03/2026,16/11/2025,1,Yes,111,3.647,19,Married,51.12,Smartphone,4G/5G Fixed Wireless,Month-to-month,Card,Yes,Yes,No
CUST-00191,20/05/2025,,31/03/2026,31/03/2026,0,No,315,10.349,37,Married,64.95,Smartphone,4G/5G Fixed Wireless,12-month,Bank Transfer,Yes,No,Yes
CUST-00192,19/05/2025,,31/03/2026,31/03/2026,0,No,316,10.382,31,Married,38.02,Router/MiFi,Mobile Data,24-month,Cash/Agent,No,Yes,No
CUST-00193,03/04/2025,,31/03/2026,31/03/2026,0,No,362,11.893,64,Married,42.55,Router/MiFi,DSL,12-month,Mobile Money,No,Not applicable,No
CUST-00194,10/06/2025,,31/03/2026,31/03/2026,0,No,294,9.659,24,Single,70.04,Smartphone,Fiber,24-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-00195,12/08/2025,22/10/2025,31/03/2026,22/10/2025,1,Yes,71,2.333,31,Divorced/Widowed,65.92,Feature Phone,Fiber,Month-to-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-00196,11/12/2025,21/12/2025,31/03/2026,21/12/2025,1,Yes,10,0.329,58,Single,53.73,Smartphone,Mobile Data,Month-to-month,Card,No,Yes,Yes
CUST-00197,19/06/2025,,31/03/2026,31/03/2026,0,No,285,9.363,18,Divorced/Widowed,21.35,Feature Phone,None,12-month,Card,Yes,Not applicable,Yes
CUST-00198,22/04/2025,01/05/2025,31/03/2026,01/05/2025,1,Yes,9,0.296,61,Married,42.09,Feature Phone,Mobile Data,12-month,Cash/Agent,No,Not applicable,Yes
CUST-00199,10/09/2025,,31/03/2026,31/03/2026,0,No,202,6.637,40,Single,29.3,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,Not applicable,Not applicable
CUST-00200,07/03/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,389,12.78,31,Married,85.01,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,No,Yes
CUST-00201,05/11/2025,22/11/2025,31/03/2026,22/11/2025,1,Yes,17,0.559,63,Divorced/Widowed,46.72,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Yes,Yes
CUST-00202,24/04/2025,22/10/2025,31/03/2026,22/10/2025,1,Yes,181,5.947,76,Married,54.92,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,Yes,No
CUST-00203,09/10/2025,,31/03/2026,31/03/2026,0,No,173,5.684,28,Single,34.95,Feature Phone,4G/5G Fixed Wireless,24-month,Mobile Money,Yes,Not applicable,No
CUST-00204,22/03/2025,,31/03/2026,31/03/2026,0,No,374,12.287,53,Married,36.8,Smartphone,None,Month-to-month,Card,Yes,No,No
CUST-00205,29/03/2025,,31/03/2026,31/03/2026,0,No,367,12.057,30,Married,14.72,Router/MiFi,None,Month-to-month,Mobile Money,Yes,Yes,Yes
CUST-00206,02/05/2025,,31/03/2026,31/03/2026,0,No,333,10.94,39,Married,16.29,Router/MiFi,Mobile Data,Month-to-month,Cash/Agent,No,Yes,No
CUST-00207,29/05/2025,,31/03/2026,31/03/2026,0,No,306,10.053,18,Single,64.4,Feature Phone,Fiber,Month-to-month,Cash/Agent,Yes,Yes,Yes
CUST-00208,21/12/2025,,31/03/2026,31/03/2026,0,No,100,3.285,74,Married,53.81,Router/MiFi,Fiber,Month-to-month,Cash/Agent,Yes,No,Yes
CUST-00209,02/01/2026,23/02/2026,31/03/2026,23/02/2026,1,Yes,52,1.708,41,Married,36.92,Smartphone,Mobile Data,Month-to-month,Mobile Money,No,Not applicable,Not applicable
CUST-00210,28/06/2025,,31/03/2026,31/03/2026,0,No,276,9.068,33,Married,70.27,Smartphone,Fiber,Month-to-month,Card,Yes,Not applicable,No
CUST-00211,17/12/2025,,31/03/2026,31/03/2026,0,No,104,3.417,72,Single,78.45,Smartphone,Fiber,12-month,Bank Transfer,No,No,No
CUST-00212,29/12/2025,,31/03/2026,31/03/2026,0,No,92,3.023,53,Married,92.76,Router/MiFi,Fiber,24-month,Cash/Agent,No,Yes,Yes
CUST-00213,15/02/2025,19/05/2025,31/03/2026,19/05/2025,1,Yes,93,3.055,20,Single,17.94,Router/MiFi,Mobile Data,12-month,Mobile Money,Yes,Yes,Not applicable
CUST-00214,09/06/2025,,31/03/2026,31/03/2026,0,No,295,9.692,57,Married,33.05,Smartphone,Mobile Data,Month-to-month,Mobile Money,No,Yes,No
CUST-00215,21/02/2025,,31/03/2026,31/03/2026,0,No,403,13.24,21,Married,36.28,Smartphone,4G/5G Fixed Wireless,Month-to-month,Mobile Money,Yes,Yes,Yes
CUST-00216,24/03/2026,,31/03/2026,31/03/2026,0,No,7,0.23,47,Single,28.89,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,Not applicable,Yes
CUST-00217,05/04/2025,13/06/2025,31/03/2026,13/06/2025,1,Yes,69,2.267,63,Married,17.87,Feature Phone,None,12-month,Bank Transfer,No,Yes,No
CUST-00218,14/11/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,137,4.501,46,Single,23.42,Smartphone,None,12-month,Cash/Agent,Yes,No,No
CUST-00219,19/12/2025,,31/03/2026,31/03/2026,0,No,102,3.351,63,Single,54.62,Tablet,4G/5G Fixed Wireless,12-month,Mobile Money,No,No,No
CUST-00220,19/10/2025,,31/03/2026,31/03/2026,0,No,163,5.355,42,Married,17.6,Feature Phone,None,Month-to-month,Cash/Agent,No,Not applicable,Not applicable
CUST-00221,10/10/2025,,31/03/2026,31/03/2026,0,No,172,5.651,29,Single,31.57,Router/MiFi,Mobile Data,12-month,Card,Yes,No,No
CUST-00222,04/08/2025,,31/03/2026,31/03/2026,0,No,239,7.852,26,Married,15.29,Feature Phone,None,Month-to-month,Card,No,No,Yes
CUST-00223,10/02/2025,,31/03/2026,31/03/2026,0,No,414,13.602,73,Married,63.57,Feature Phone,Fiber,12-month,Bank Transfer,Yes,No,Yes
CUST-00224,19/07/2025,,31/03/2026,31/03/2026,0,No,255,8.378,26,Married,49.48,Router/MiFi,Mobile Data,24-month,Card,Yes,No,Not applicable
CUST-00225,06/12/2025,,31/03/2026,31/03/2026,0,No,115,3.778,31,Married,32.43,Feature Phone,Mobile Data,24-month,Card,Yes,No,Not applicable
CUST-00226,10/12/2025,05/02/2026,31/03/2026,05/02/2026,1,Yes,57,1.873,57,Married,33.31,Feature Phone,Mobile Data,Month-to-month,Bank Transfer,Yes,No,Yes
CUST-00227,16/08/2025,,31/03/2026,31/03/2026,0,No,227,7.458,36,Single,27.49,Tablet,DSL,12-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-00228,29/09/2025,,31/03/2026,31/03/2026,0,No,183,6.012,29,Married,35.41,Router/MiFi,Mobile Data,12-month,Bank Transfer,Yes,Yes,Not applicable
CUST-00229,13/12/2025,,31/03/2026,31/03/2026,0,No,108,3.548,29,Single,28.61,Smartphone,Mobile Data,24-month,Bank Transfer,No,No,Yes
CUST-00230,12/12/2025,,31/03/2026,31/03/2026,0,No,109,3.581,47,Single,46.04,Feature Phone,None,Month-to-month,Cash/Agent,Yes,Yes,No
CUST-00231,28/04/2025,,31/03/2026,31/03/2026,0,No,337,11.072,56,Divorced/Widowed,35.21,Feature Phone,Mobile Data,Month-to-month,Card,No,No,No
CUST-00232,15/03/2026,,31/03/2026,31/03/2026,0,No,16,0.526,33,Married,54.94,Router/MiFi,Fiber,Month-to-month,Mobile Money,Yes,Yes,Not applicable
CUST-00233,01/07/2025,17/07/2025,31/03/2026,17/07/2025,1,Yes,16,0.526,21,Single,34.21,Feature Phone,Mobile Data,Month-to-month,Cash/Agent,No,Yes,Not applicable
CUST-00234,09/02/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,415,13.634,22,Married,16.12,Smartphone,DSL,Month-to-month,Mobile Money,No,Not applicable,Not applicable
CUST-00235,02/02/2025,,31/03/2026,31/03/2026,0,No,422,13.864,59,Married,56.55,Router/MiFi,Fiber,Month-to-month,Bank Transfer,No,Yes,Not applicable
CUST-00236,20/03/2026,,31/03/2026,31/03/2026,0,No,11,0.361,56,Single,9.13,Smartphone,None,12-month,Bank Transfer,Yes,Not applicable,Yes
CUST-00237,25/09/2025,24/10/2025,31/03/2026,24/10/2025,1,Yes,29,0.953,58,Single,41.2,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Mobile Money,Yes,No,Yes
CUST-00238,19/01/2025,29/12/2025,31/03/2026,29/12/2025,1,Yes,344,11.302,35,Divorced/Widowed,50.76,Router/MiFi,Mobile Data,Month-to-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-00239,27/05/2025,24/07/2025,31/03/2026,24/07/2025,1,Yes,58,1.906,43,Single,26.03,Tablet,DSL,Month-to-month,Mobile Money,No,Not applicable,No
CUST-00240,14/12/2025,,31/03/2026,31/03/2026,0,No,107,3.515,59,Married,48.47,Smartphone,Fiber,24-month,Card,No,Not applicable,Not applicable
CUST-00241,23/01/2025,,31/03/2026,31/03/2026,0,No,432,14.193,49,Married,60.54,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Mobile Money,Yes,Not applicable,No
CUST-00242,10/09/2025,,31/03/2026,31/03/2026,0,No,202,6.637,50,Single,63.01,Tablet,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Yes,Not applicable
CUST-00243,08/01/2026,,31/03/2026,31/03/2026,0,No,82,2.694,23,Married,31.55,Router/MiFi,4G/5G Fixed Wireless,12-month,Mobile Money,Yes,No,No
CUST-00244,22/03/2025,,31/03/2026,31/03/2026,0,No,374,12.287,25,Married,41.44,Router/MiFi,Mobile Data,24-month,Card,Yes,Not applicable,No
CUST-00245,25/01/2025,,31/03/2026,31/03/2026,0,No,430,14.127,55,Married,61.95,Smartphone,4G/5G Fixed Wireless,Month-to-month,Mobile Money,No,Not applicable,No
CUST-00246,20/02/2026,11/03/2026,31/03/2026,11/03/2026,1,Yes,19,0.624,18,Married,34.27,Smartphone,Mobile Data,Month-to-month,Card,Yes,No,No
CUST-00247,14/07/2025,31/07/2025,31/03/2026,31/07/2025,1,Yes,17,0.559,44,Single,43.85,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,No,Yes
CUST-00248,26/08/2025,31/08/2025,31/03/2026,31/08/2025,1,Yes,5,0.164,51,Married,24.87,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,Yes,Yes
CUST-00249,25/09/2025,02/02/2026,31/03/2026,02/02/2026,1,Yes,130,4.271,58,Married,52.99,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,No,Not applicable
CUST-00250,12/11/2025,,31/03/2026,31/03/2026,0,No,139,4.567,20,Married,30.03,Feature Phone,DSL,Month-to-month,Cash/Agent,No,Not applicable,Yes
CUST-00251,20/09/2025,26/09/2025,31/03/2026,26/09/2025,1,Yes,6,0.197,27,Married,41.53,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,Not applicable,Yes
CUST-00252,22/07/2025,,31/03/2026,31/03/2026,0,No,252,8.279,19,Married,59.53,Smartphone,Fiber,12-month,Cash/Agent,Yes,Yes,Yes
CUST-00253,22/02/2026,,31/03/2026,31/03/2026,0,No,37,1.216,66,Married,69.03,Smartphone,4G/5G Fixed Wireless,Month-to-month,Card,Yes,Yes,Not applicable
CUST-00254,31/10/2025,,31/03/2026,31/03/2026,0,No,151,4.961,50,Married,17.57,Tablet,None,Month-to-month,Mobile Money,Yes,Not applicable,Yes
CUST-00255,28/03/2025,,31/03/2026,31/03/2026,0,No,368,12.09,22,Married,55.91,Feature Phone,4G/5G Fixed Wireless,12-month,Cash/Agent,Yes,Yes,Not applicable
CUST-00256,18/01/2026,,31/03/2026,31/03/2026,0,No,72,2.366,55,Married,23.22,Feature Phone,Mobile Data,Month-to-month,Mobile Money,Yes,Yes,Not applicable
CUST-00257,02/05/2025,,31/03/2026,31/03/2026,0,No,333,10.94,73,Married,63.47,Router/MiFi,Fiber,Month-to-month,Mobile Money,No,Yes,Not applicable
CUST-00258,21/09/2025,,31/03/2026,31/03/2026,0,No,191,6.275,31,Single,39.44,Router/MiFi,4G/5G Fixed Wireless,12-month,Card,Yes,Yes,No
CUST-00259,10/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,21,0.69,52,Married,69.57,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,No,Yes
CUST-00260,14/12/2025,06/01/2026,31/03/2026,06/01/2026,1,Yes,23,0.756,76,Single,35.41,Smartphone,Mobile Data,Month-to-month,Card,No,No,Yes
CUST-00261,20/08/2025,07/10/2025,31/03/2026,07/10/2025,1,Yes,48,1.577,33,Single,12.01,Feature Phone,Mobile Data,12-month,Bank Transfer,No,Not applicable,Yes
CUST-00262,12/08/2025,,31/03/2026,31/03/2026,0,No,231,7.589,51,Married,67.43,Feature Phone,Fiber,24-month,Cash/Agent,No,Yes,Not applicable
CUST-00263,30/11/2025,,31/03/2026,31/03/2026,0,No,121,3.975,53,Married,29.89,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,No,No
CUST-00264,20/04/2025,,31/03/2026,31/03/2026,0,No,345,11.335,42,Single,26.24,Router/MiFi,4G/5G Fixed Wireless,12-month,Mobile Money,No,Not applicable,Yes
CUST-00265,08/06/2025,,31/03/2026,31/03/2026,0,No,296,9.725,34,Married,11.64,Smartphone,None,24-month,Card,No,Not applicable,Yes
CUST-00266,19/03/2025,24/04/2025,31/03/2026,24/04/2025,1,Yes,36,1.183,32,Single,43.88,Smartphone,4G/5G Fixed Wireless,12-month,Card,Yes,Yes,Not applicable
CUST-00267,17/11/2025,,31/03/2026,31/03/2026,0,No,134,4.402,70,Married,25.87,Smartphone,Mobile Data,Month-to-month,Card,Yes,No,No
CUST-00268,09/03/2026,,31/03/2026,31/03/2026,0,No,22,0.723,26,Divorced/Widowed,40.38,Smartphone,Mobile Data,24-month,Bank Transfer,No,No,Not applicable
CUST-00269,21/10/2025,,31/03/2026,31/03/2026,0,No,161,5.29,23,Married,55.46,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,No,Yes,No
CUST-00270,16/07/2025,,31/03/2026,31/03/2026,0,No,258,8.476,42,Single,66.26,Tablet,Fiber,12-month,Bank Transfer,Yes,No,No
CUST-00271,08/02/2026,,31/03/2026,31/03/2026,0,No,51,1.676,49,Married,38.1,Smartphone,DSL,24-month,Cash/Agent,No,Not applicable,Yes
CUST-00272,02/08/2025,,31/03/2026,31/03/2026,0,No,241,7.918,63,Married,84.35,Smartphone,Fiber,Month-to-month,Bank Transfer,Yes,Not applicable,No
CUST-00273,20/12/2025,,31/03/2026,31/03/2026,0,No,101,3.318,63,Married,27.12,Feature Phone,None,Month-to-month,Card,No,Not applicable,Not applicable
CUST-00274,05/01/2026,30/01/2026,31/03/2026,30/01/2026,1,Yes,25,0.821,73,Divorced/Widowed,53.76,Feature Phone,Mobile Data,Month-to-month,Cash/Agent,No,No,No
CUST-00275,25/06/2025,,31/03/2026,31/03/2026,0,No,279,9.166,24,Single,80.11,Router/MiFi,Fiber,12-month,Bank Transfer,Yes,Yes,Yes
CUST-00276,05/06/2025,02/01/2026,31/03/2026,02/01/2026,1,Yes,211,6.932,78,Married,43.01,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,No,Not applicable
CUST-00277,12/05/2025,20/07/2025,31/03/2026,20/07/2025,1,Yes,69,2.267,70,Married,41.27,Smartphone,Mobile Data,24-month,Cash/Agent,No,Not applicable,Not applicable
CUST-00278,02/03/2025,06/02/2026,31/03/2026,06/02/2026,1,Yes,341,11.203,75,Single,46.7,Router/MiFi,Mobile Data,Month-to-month,Card,No,No,Yes
CUST-00279,06/09/2025,09/01/2026,31/03/2026,09/01/2026,1,Yes,125,4.107,53,Married,50.24,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-00280,26/06/2025,,31/03/2026,31/03/2026,0,No,278,9.133,53,Single,15.53,Feature Phone,Mobile Data,Month-to-month,Cash/Agent,Yes,No,No
CUST-00281,03/03/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,393,12.912,57,Married,56.65,Smartphone,Fiber,12-month,Cash/Agent,Yes,Not applicable,No
CUST-00282,05/01/2026,25/01/2026,31/03/2026,25/01/2026,1,Yes,20,0.657,43,Married,8,Router/MiFi,None,Month-to-month,Bank Transfer,No,Yes,Not applicable
CUST-00283,30/01/2026,,31/03/2026,31/03/2026,0,No,60,1.971,25,Single,35.09,Feature Phone,Mobile Data,Month-to-month,Cash/Agent,No,Yes,Yes
CUST-00284,19/08/2025,,31/03/2026,31/03/2026,0,No,224,7.359,52,Married,51.24,Feature Phone,4G/5G Fixed Wireless,12-month,Mobile Money,Yes,Yes,Not applicable
CUST-00285,10/04/2025,,31/03/2026,31/03/2026,0,No,355,11.663,38,Married,51.52,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Yes,No
CUST-00286,15/04/2025,28/04/2025,31/03/2026,28/04/2025,1,Yes,13,0.427,40,Married,35.76,Router/MiFi,DSL,Month-to-month,Mobile Money,No,Not applicable,No
CUST-00287,02/08/2025,,31/03/2026,31/03/2026,0,No,241,7.918,65,Single,67.26,Smartphone,Fiber,Month-to-month,Bank Transfer,No,Not applicable,Not applicable
CUST-00288,30/05/2025,,31/03/2026,31/03/2026,0,No,305,10.021,76,Married,56.39,Smartphone,4G/5G Fixed Wireless,24-month,Cash/Agent,No,Yes,Not applicable
CUST-00289,02/02/2026,06/02/2026,31/03/2026,06/02/2026,1,Yes,4,0.131,61,Single,34.5,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,No,Yes
CUST-00290,02/11/2025,,31/03/2026,31/03/2026,0,No,149,4.895,37,Married,78.77,Router/MiFi,Fiber,12-month,Mobile Money,Yes,Yes,Not applicable
CUST-00291,07/10/2025,,31/03/2026,31/03/2026,0,No,175,5.749,61,Married,26.01,Router/MiFi,Mobile Data,Month-to-month,Cash/Agent,No,No,Not applicable
CUST-00292,14/05/2025,23/10/2025,31/03/2026,23/10/2025,1,Yes,162,5.322,51,Single,91.18,Smartphone,Fiber,Month-to-month,Bank Transfer,No,Not applicable,Yes
CUST-00293,19/02/2025,,31/03/2026,31/03/2026,0,No,405,13.306,71,Married,61.82,Feature Phone,Mobile Data,12-month,Bank Transfer,Yes,Yes,Not applicable
CUST-00294,09/04/2025,,31/03/2026,31/03/2026,0,No,356,11.696,68,Single,42.09,Feature Phone,Mobile Data,Month-to-month,Card,Yes,Not applicable,Not applicable
CUST-00295,19/01/2026,,31/03/2026,31/03/2026,0,No,71,2.333,73,Married,56.94,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,Yes,Yes
CUST-00296,04/01/2025,,31/03/2026,31/03/2026,0,No,451,14.817,42,Single,32.35,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,Yes,Not applicable
CUST-00297,23/01/2026,,31/03/2026,31/03/2026,0,No,67,2.201,68,Married,33.29,Tablet,Mobile Data,24-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-00298,19/12/2025,19/02/2026,31/03/2026,19/02/2026,1,Yes,62,2.037,76,Married,36.63,Feature Phone,Mobile Data,Month-to-month,Bank Transfer,No,No,Yes
CUST-00299,08/09/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,204,6.702,76,Single,32.83,Smartphone,DSL,Month-to-month,Cash/Agent,Yes,Yes,No
CUST-00300,09/11/2025,,31/03/2026,31/03/2026,0,No,142,4.665,39,Married,36.8,Smartphone,Mobile Data,12-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-00301,12/01/2025,,31/03/2026,31/03/2026,0,No,443,14.554,51,Single,27.05,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Yes,Yes
CUST-00302,17/10/2025,,31/03/2026,31/03/2026,0,No,165,5.421,68,Married,72.2,Router/MiFi,Fiber,12-month,Mobile Money,Yes,Yes,Yes
CUST-00303,27/08/2025,05/12/2025,31/03/2026,05/12/2025,1,Yes,100,3.285,54,Married,49.74,Router/MiFi,Fiber,12-month,Mobile Money,No,No,No
CUST-00304,29/01/2025,,31/03/2026,31/03/2026,0,No,426,13.996,75,Married,77.6,Smartphone,Fiber,Month-to-month,Cash/Agent,No,No,Not applicable
CUST-00305,06/12/2025,,31/03/2026,31/03/2026,0,No,115,3.778,36,Single,54.71,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Not applicable,No
CUST-00306,21/03/2025,,31/03/2026,31/03/2026,0,No,375,12.32,23,Single,90.01,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,Not applicable,Yes
CUST-00307,15/05/2025,,31/03/2026,31/03/2026,0,No,320,10.513,55,Married,47.38,Smartphone,Mobile Data,12-month,Bank Transfer,Yes,Yes,Yes
CUST-00308,04/09/2025,10/10/2025,31/03/2026,10/10/2025,1,Yes,36,1.183,74,Married,43.48,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,Not applicable,Not applicable
